url,ville,nom,note,adresse,description,insee,lat,lon,date,pluiew_mean,tw_mean,lat_h,lon_h
https://www.booking.com/hotel/fr/roch-calme.fr.html,St Malo,Roch calme,9.2,"15 Avenue de Lorraine, Paramé, 35400 Saint-Malo, France","Offrant une vue sur le jardin, l’hébergement Roch calme se trouve à Saint-Malo, à respectivement 600 mètres et 3,2 km de ces lieux d’intérêt : Plage de Rochebonne et Casino. Cet hébergement met à votre disposition un balcon et un parking privé gratuit.

Cet appartement comprend 1 chambre, une télévision à écran plat, une cuisine équipée avec un réfrigérateur et un four, un lave-linge, ainsi que 1 salle de bains avec une baignoire. Des serviettes et du linge de lit moyennant des frais supplémentaires.

Vous séjournerez à respectivement 3,2 km et 3,3 km de ces lieux d’intérêt : Fort National et Palais du Grand Large. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.66041,-1.98505
https://www.booking.com/hotel/fr/appartement-avec-jardin-saint-malo.fr.html,St Malo,Appartement avec jardin,9.4,"37 Rue du Bournay, 35400 Saint-Malo, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Appartement avec jardin.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 Situé à Saint-Malo, l’hébergement Appartement avec jardin offre une vue sur le jardin. Il possède un jardin et une connexion Wi-Fi gratuite. Cet appartement est à respectivement 1,1 km et 3 km de : Plage du Rosais et Tour Solidor.

Cet appartement comporte 1 chambre, une cuisine entièrement équipée avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche et un sèche-cheveux. Une télévision à écran plat est à disposition.

Vous séjournerez à respectivement 4,5 km et 4,7 km de ces lieux d’intérêt : Palais du Grand Large et Casino. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.62131,-2.0021
https://www.booking.com/hotel/fr/charmant-studio-saint-servan-saint-malo.fr.html,St Malo,Le Danycan - 18mn à pied gare TGV,9.2,"Appartement  rez de chaussée 51 Rue Danycan, 35400 Saint-Malo, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Le Danycan - 18mn à pied gare TGV.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L’hébergement Le Danycan - 18mn à pied gare TGV se situe à Saint-Malo, à respectivement 1 km, 1,5 km et 2,9 km de ces lieux d’intérêt : Plage des Bas Sablons, Tour Solidor et Palais du Grand Large. Cet appartement est à respectivement 3,1 km et 3,1 km de : Casino et Grand Bé.

Bénéficiant d’une connexion Wi-Fi gratuite, cet appartement possède une télévision à écran plat par câble, ainsi qu’une cuisine avec un réfrigérateur et un micro-ondes. Des serviettes et du linge de lit sont à disposition.

Vous séjournerez à respectivement 3,1 km et 6,9 km de ces lieux d’intérêt : Fort National et Parc de Port-Breton. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.63533,-2.00927
https://www.booking.com/hotel/fr/ra-c-sidence-la-hoguette.fr.html,St Malo,Résidence La Hoguette,9.0,"17 Avenue Pasteur, Sillon, 35400 Saint-Malo, France","Située à Saint-Malo, la Résidence La Hoguette inclut des studios et des appartements indépendants. L'établissement propose une connexion Wi-Fi gratuite dans l'ensemble des locaux. Vous séjournerez à seulement 30 mètres de la plage. Vous profiterez d'une blanchisserie commune. La gare de Saint-Malo est à 1,2 km.

Tous les hébergements de la Résidence La Hoguette comprennent une entrée privée et une pièce à vivre avec télévision. Leur salle de bains privative est pourvue d'une douche. Du matériel de repassage est également à votre disposition. Le linge de lit, les serviettes de toilette et les torchons de cuisine sont fournis. Une bouteille de liquide vaisselle et des produits ménagers sont disponibles.

Chaque hébergement comporte une kitchenette équipée de plaques de cuisson, d'un four, d'un réfrigérateur, d'une machine à café, d'un micro-ondes et d'ustensiles. Vous trouverez des magasins à seulement 200 mètres. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.6564,-2.00277
https://www.booking.com/hotel/fr/ra-c-sidence-le-roc-fleuri.fr.html,St Malo,Résidence Le Roc Fleuri,9.0,"40 Boulevard Chateaubriand, Paramé, 35400 Saint-Malo, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Résidence Le Roc Fleuri.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 Située à 50 mètres de la plage et à 400 mètres des thermes, la Résidence Le Roc Fleuri dispose d'un jardin et d'une terrasse. Offrant une vue sur la mer, les hébergements disposent d'une entrée privée et d'une télévision à écran plat.

Chaque hébergement chauffé de la Résidence Le Roc Fleuri est doté de parquet et d'une salle de bains privative avec sèche-cheveux. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. Les serviettes, le linge de lit et les torchons sont fournis.

Leur cuisine ou kitchenette équipée comprend un grille-pain et une machine à café. Vous trouverez des épiceries à moins de 200 mètres.

Un lave-linge et un sèche-linge sont également disponibles. Il se trouve à 2,6 km de la gare de Saint-Malo et à 15 km de la ville de Cancale. Des parkings fermés sont disponibles sur place, moyennant des frais supplémentaires. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.6607,-1.99211
https://www.booking.com/hotel/fr/le-pet-en-l-air.fr.html,St Malo,Le pet en l'air,9.0,"Le Pont Marterre , 35400 Saint-Malo, France","L’hébergement Le pet en l'air vous accueille à Saint-Malo, à seulement 7,9 km de ce lieu d’intérêt : Tour Solidor. Il comprend un jardin, une terrasse et une connexion Wi-Fi gratuite. Cette chambre d'hôtes est à respectivement 8,1 km et 8,2 km de : Palais du Grand Large et Casino.

Cette chambre d'hôtes comprend une télévision à écran plat. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 8,3 km et 8,6 km de ces lieux d’intérêt : Fort National et Grand Bé. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 73 km. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.62401,-1.94604
https://www.booking.com/hotel/fr/62-bd-chateaubriand.fr.html,St Malo,Le Courtois,9.4,"62 Boulevard Chateaubriand, Paramé, 35400 Saint-Malo, France","L’hébergement Le Courtois se situe à Saint-Malo, dans la région Bretagne. Il possède un balcon. Cet appartement est à respectivement 200 mètres et 2,2 km de : Grande plage du Sillon et Palais du Grand Large.

Cet appartement comporte 2 chambres, une cuisine avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche, un sèche-cheveux et un lave-linge. Cet hébergement 3 étoiles possède un parking privé gratuit ainsi qu’une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.

Vous séjournerez à respectivement 2,2 km et 2,4 km de ces lieux d’intérêt : Casino et Fort National. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.65914,-1.99422
https://www.booking.com/hotel/fr/villa-ellerslie.fr.html,St Malo,Villa Ellerslie,9.3,"1 Avenue Victor Hugo, Sillon, 35400 Saint-Malo, France","L’établissement Villa Ellerslie se situe à Saint-Malo (Bretagne), à proximité de ces lieux d’intérêt : Grande plage du Sillon et Plage de Rochebonne. Il possède une connexion Wi-Fi gratuite et un parking privé gratuit.

Vous bénéficierez d’une salle de bains privative entièrement équipée avec une douche et un sèche-cheveux.

Un petit-déjeuner continental est servi sur place.

Lors de votre séjour, vous pourrez vous détendre dans le jardin.

Vous séjournerez à proximité de ces lieux d’intérêt : Plage de l'Éventail, Palais du Grand Large et Casino. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.65694,-2.00283
https://www.booking.com/hotel/fr/b-saint-malo.fr.html,St Malo,B&B Maison Angélus,9.0,"82, avenue Pasteur, Sillon, 35400 Saint-Malo, France","Le B&B Maison Angélus est une maison d'hôtes, installée dans une villa en pierres de 1800, dans un jardin pourvu d'une terrasse, à seulement 200 mètres de la plage. Vous bénéficierez d'un service de prêt de vélos et d'une chambre, dotée d'une connexion Wi-Fi gratuite, à seulement 1,6 km de la gare TGV de Saint-Malo.

La chambre double du B&B Maison Angélus possède une salle de bains privative avec une douche et un sèche-cheveux. Insonorisée et revêtue de parquet, elle comporte une armoire.

Un petit-déjeuner continental est servi le matin. Pour les autres repas, des dîners italiens peuvent être préparés, sur demande préalable effectuée au moins 1 jour à l'avance.

La maison d'hôtes est à 3 minutes de route de la cathédrale Saint-Vincent-de-Saragosse de Saint-Malo et à 20 minutes en voiture de Dinard, ainsi que de l'aéroport de Dinard-Pleurtuit-Saint-Malo. Le Mont-Saint-Michel et Dinan sont à 30 minutes de route, tandis qu'un service de navette à destination de la gare de Saint-Malo est assuré, moyennant des frais supplémentaires. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.65672,-1.99874
https://www.booking.com/hotel/fr/apt-rdc-avec-sa-jolie-terrasse-privee.fr.html,St Malo,Apt RDC avec sa terrasse privée,9.0,"3 Impasse du Groenland, 35400 Saint-Malo, France","L’hébergement Apt RDC avec sa terrasse privée se situe à Saint-Malo, à respectivement 1,3 km, 1,8 km et 1,9 km de ces lieux d’intérêt : Plage des Bas Sablons, Palais du Grand Large et Tour Solidor. Cet appartement est à respectivement 1,7 km et 2,2 km de : Casino et Fort National.

Cet appartement possède une terrasse, 1 chambre, un salon, ainsi qu’une cuisine bien équipée avec un réfrigérateur et un lave-vaisselle. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à respectivement 2,3 km et 8 km de ces lieux d’intérêt : Grand Bé et Parc de Port-Breton. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",3528885,48.649518,-2.0260409,2025-10-06,3.771428571428572,15.35,48.64351,-2.01055
https://www.booking.com/hotel/fr/la-terrasse-du-mont-st-michel-vue-imprenable.fr.html,Mont Saint Michel,"La Terrasse du Mont St Michel, vue imprenable, appartement cosy pour 4 pers",10.0,"Appartement 1er étage 23 D389, 35610 Roz-sur-Couesnon, France","Proposant un barbecue, l’hébergement La Terrasse du Mont St Michel, vue imprenable, appartement cosy pour 4 pers se trouve à Roz-sur-Couesnon, à respectivement 7,3 km, 29 km et 30 km de ces lieux d’intérêt : Mont Saint-Michel, Scriptorial d'Avranches et Port de la Houle. Cet hébergement est installé à 7,3 km de : Abbaye du Mont Saint Michel. Il propose une terrasse et un parking privé gratuit.

Cet appartement comporte 2 chambres, une cuisine avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche, des articles de toilette gratuits et un lave-linge. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à respectivement 34 km et 37 km de ces lieux d’intérêt : La Pointe du Grouin et Casino. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 68 km. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.58861,-1.59214
https://www.booking.com/hotel/fr/catherine-et-serge.fr.html,Mont Saint Michel,Les Logis de Catherine et Serge,9.6,"19 Route de l'Enfer, 50530 Genêts, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Les Logis de Catherine et Serge.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 Situé à Genêts (Basse-Normandie), l’établissement Les Logis de Catherine et Serge possède une connexion Wi-Fi gratuite et un parking privé gratuit.

Une kitchenette équipée d’un réfrigérateur et d’un micro-ondes est également présente dans certains logements.

Lors de votre séjour, vous pourrez vous détendre dans le jardin.

Vous séjournerez à respectivement 10 km et 24 km de ces lieux d’intérêt : Scriptorial d'Avranches et Gare de Granville. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.69249,-1.46011
https://www.booking.com/hotel/fr/clos-margottia-res.fr.html,Mont Saint Michel,Clos Margottières,9.5,"20 Bouillé, 50300 Le Val-Saint-Père, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Clos Margottières.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L’établissement Clos Margottières se trouve à Le Val-Saint-Père, à 5 km de ce lieu d’intérêt : Scriptorial d'Avranches. Il propose un jardin, une terrasse et un parking privé gratuit. Cette maison d'hôtes 3 étoiles propose une réception ouverte 24h/24 et une connexion Wi-Fi gratuite. Cet établissement pour les personnes souffrant d'allergies se situe à 28 km de : Abbaye du Mont Saint Michel.

Les hébergements sont dotés d’une télévision à écran plat avec les chaînes du satellite, d’un bureau, d’un réfrigérateur, d’une machine à café, d’une douche et d'un sèche-cheveux. Vous profiterez d'une armoire et d'une salle de bains privative.

Lors de votre séjour, vous pourrez pratiquer diverses activités à Le Val-Saint-Père et dans les environs, telles que la randonnée.

Vous séjournerez à respectivement 28 km et 29 km de ces lieux d’intérêt : Mont Saint-Michel et Gare de Granville. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 89 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.66357,-1.39464
https://www.booking.com/hotel/fr/petit-bijou-dragey-ronthon.fr.html,Mont Saint Michel,Petit Bijou,9.7,"8 Route de l'Église, 50530 Dragey-Ronthon, France","Offrant une vue sur le jardin, l’hébergement Petit Bijou propose une terrasse et un balcon, à environ 19 km de ce lieu d’intérêt : Gare de Granville. Cet hébergement est installé à 13 km de : Scriptorial d'Avranches. Il comprend un jardin et un parking privé gratuit.

Cette maison de vacances comporte 1 chambre, une cuisine entièrement équipée avec un réfrigérateur et un four, ainsi que 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 21 km et 22 km de ces lieux d’intérêt : Port de Granville et Musée d'art moderne Richard Anacréon. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 100 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.71484,-1.48974
https://www.booking.com/hotel/fr/le-domaine-de-belleville.fr.html,Mont Saint Michel,Le Domaine de Belleville,9.6,"3 route de Saint-Marc, Dragey L'Eglise, 50530 Dragey-Ronthon, France","Offrant une vue sur le jardin, l’établissement Le Domaine de Belleville possède une connexion Wi-Fi gratuite et un parking privé gratuit. Il vous accueille à Dragey-Ronthon, à 12 km de ce lieu d’intérêt : Scriptorial d'Avranches.

Les hébergements sont dotés d’un coin salon avec une télévision à écran plat, ainsi que d’une salle de bains privative comprenant un sèche-cheveux et une baignoire. Un réfrigérateur, un micro-ondes et un minibar sont également à votre disposition, de même qu’une machine à café et une bouilloire.

Un petit-déjeuner continental est servi sur place.

Cet établissement dispose d’une terrasse.

Vous pourrez profiter d’un jardin sur place et pratiquer la randonnée et la pêche dans les environs.

Vous séjournerez à respectivement 18 km et 20 km de ces lieux d’intérêt : Gare de Granville et Port de Granville. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 100 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.71415,-1.48548
https://www.booking.com/hotel/fr/oree-du-mont.fr.html,Mont Saint Michel,L'Orée du Mont proche du mont saint Michel,9.7,"17bis boulevard du General Patton, 50170 Pontorson, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement L'Orée du Mont proche du mont saint Michel.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L’établissement L'Orée du Mont proche du mont saint Michel se situe à Pontorson, à 10 km de ce lieu d’intérêt : Abbaye du Mont Saint Michel. Il possède un jardin, un salon commun, une terrasse et un parking privé gratuit. Il est pourvu d'un service de concierge, d’un restaurant et d'un barbecue. Cet établissement non-fumeurs se trouve à 10 km de : Mont Saint-Michel.

Les hébergements sont dotés d’une télévision à écran plat avec les chaînes du satellite. Vous bénéficierez d’une salle de bains privative avec une douche et des articles de toilette gratuits. Tous les hébergements comportent une connexion Wi-Fi gratuite et certains offrent une vue sur la ville. Des serviettes et du linge de lit sont fournis.

L’établissement L'Orée du Mont proche du mont saint Michel sert un petit-déjeuner buffet ou continental.

La région est prisée des amateurs de randonnée et de vélo, et l’établissement L'Orée du Mont proche du mont saint Michel assure un service de location de vélos.

Vous séjournerez à respectivement 24 km et 39 km de ces lieux d’intérêt : Scriptorial d'Avranches et Port de la Houle. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 84 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.55525,-1.51229
https://www.booking.com/hotel/fr/au-mont-de-la-rive-jaccuzi-et-mont-saint-michel.fr.html,Mont Saint Michel,Au Mont De La Rive #Jaccuzi et Mont-Saint-Michel #,9.6,"32 Rte de la Rive, 50170 Pontorson, France","Situé à Pontorson, l’hébergement Au Mont De La Rive #Jaccuzi et Mont-Saint-Michel # offre une vue sur le jardin. Il propose une terrasse et une connexion Wi-Fi gratuite. Cet hébergement est installé à 8,5 km de : Abbaye du Mont Saint Michel. Il possède un jardin et un parking privé gratuit.

Cette maison de vacances se compose de 3 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 2 salles de bains avec une douche et un bain à remous. Cet hébergement met à votre disposition des serviettes et du linge de lit.

L’établissement Au Mont De La Rive #Jaccuzi et Mont-Saint-Michel # dispose d’un bain à remous.

Vous séjournerez à respectivement 8,5 km et 21 km de ces lieux d’intérêt : Mont Saint-Michel et Scriptorial d'Avranches. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 85 km. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.6147,-1.48709
https://www.booking.com/hotel/fr/au-mont-chez-vous-jacuzzi-et-vue-mont-st-michel.fr.html,Mont Saint Michel,Au Mont Chez Vous #Jacuzzi et Vue Mont-St-Michel#,9.6,"8 Rue du Rivage, 50170 Huisnes-sur-Mer, France","L’hébergement Au Mont Chez Vous #Jacuzzi et Vue Mont-St-Michel# se situe à Huisnes-sur-Mer, à 11 km de ce lieu d’intérêt : Abbaye du Mont Saint Michel. Il possède un jardin, une connexion Wi-Fi gratuite, une cuisine commune et un salon commun. Cet hébergement est installé à 11 km de : Mont Saint-Michel. Il comprend une terrasse et un parking privé gratuit.

Cette maison de vacances compte 5 chambres, une cuisine avec un réfrigérateur et un lave-vaisselle, une télévision à écran plat, un coin salon, ainsi que 3 salles de bains possédant une douche. Cet hébergement met à votre disposition des serviettes et du linge de lit.

L’établissement Au Mont Chez Vous #Jacuzzi et Vue Mont-St-Michel# dispose d’un bain à remous. Vous pourrez bénéficier d’un barbecue sur place.

Vous séjournerez à respectivement 18 km et 43 km de ces lieux d’intérêt : Scriptorial d'Avranches et Gare de Granville. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 91 km. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.62036,-1.4579
https://www.booking.com/hotel/fr/le-beau-sejour-pontorson.fr.html,Mont Saint Michel,Le beau séjour,9.3,"71 Rue Couesnon, 50170 Pontorson, France","Situé à Pontorson, l’hébergement Le beau séjour met à votre disposition une connexion Wi-Fi gratuite et offre une vue sur la ville. Cet hébergement est installé à 10 km de : Abbaye du Mont Saint Michel. Il propose un jardin et un parking privé gratuit.

Cet appartement comporte 1 chambre, une télévision à écran plat, un coin repas, un salon, ainsi qu’une cuisine avec un réfrigérateur. Des serviettes et du linge de lit sont disponibles.

Vous séjournerez à respectivement 10 km et 23 km de ces lieux d’intérêt : Mont Saint-Michel et Scriptorial d'Avranches. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 83 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.55357,-1.50771
https://www.booking.com/hotel/fr/la-roulotte-de-ville-cherel.fr.html,Mont Saint Michel,La Roulotte de Ville Chérel,9.1,"32 Chaussée de Ville Chérel, 50170 Pontorson, France","L’hébergement La Roulotte de Ville Chérel se trouve à Pontorson, à respectivement 12 km, 12 km et 25 km de ces lieux d’intérêt : Abbaye du Mont Saint Michel, Mont Saint-Michel et Scriptorial d'Avranches. Cet hébergement met à votre disposition un balcon, un parking privé gratuit et une connexion Wi-Fi gratuite.

S’ouvrant sur une terrasse avec vue sur le jardin, cet appartement avec climatisation comporte 1 chambre et une cuisine entièrement équipée. Des serviettes et du linge de lit sont mis à votre disposition.

Vous séjournerez à respectivement 38 km et 42 km de ces lieux d’intérêt : Port de la Houle et La Pointe du Grouin. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 85 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.55198,-1.51868
https://www.booking.com/hotel/fr/chambre-du-mont-saint-michel.fr.html,Mont Saint Michel,Chambre du mont saint Michel,9.3,"18 La Chauvinière, 50530 Bacilly, France","L’établissement Chambre du mont saint Michel se trouve à Bacilly, à 23 km de ce lieu d’intérêt : Gare de Granville. Il offre une vue sur le jardin. Il est installé à respectivement 24 km, 25 km et 25 km de : Zoo de Champrépus, Port de Granville et Musée d'art moderne Richard Anacréon. Cet établissement non-fumeurs vous accueille à 8,9 km de : Scriptorial d'Avranches.

Les hébergements comportent une armoire, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes.

Un petit-déjeuner à la carte est servi sur place.

Vous séjournerez à respectivement 36 km et 36 km de ces lieux d’intérêt : Abbaye du Mont Saint Michel et Mont Saint-Michel. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 97 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.69191,-1.4349
https://www.booking.com/hotel/fr/les-chambres-de-villee.fr.html,Mont Saint Michel,Chambres de Villée,9.1,"3 Villée, 35610 Saint-Georges-de-Gréhaigne, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Chambres de Villée.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L’hébergement Chambres de Villée propose une terrasse et un restaurant. Il vous accueille à Saint-Georges-de-Gréhaigne, à respectivement 14 km, 27 km et 38 km de ces lieux d’intérêt : Mont Saint-Michel, Scriptorial d'Avranches et Port de la Houle. Cet hébergement avec climatisation est installé à 14 km de : Abbaye du Mont Saint Michel. Vous pourrez profiter d’une connexion Wi-Fi gratuite et d’un parking privé disponible sur place.

Cette chambre d'hôtes comprend une télévision à écran plat. Des serviettes et du linge de lit sont à votre disposition.

Un petit-déjeuner continental est servi sur place.

Après une journée de randonnée ou de vélo, vous pourrez vous détendre dans le jardin ou dans le salon commun.

Vous séjournerez à respectivement 43 km et 46 km de ces lieux d’intérêt : La Pointe du Grouin et Palais du Grand Large. L'aéroport le plus proche (Aéroport de Rennes-Saint-Jacques) est à 69 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.56459,-1.55192
https://www.booking.com/hotel/fr/au-p-39-tit-mont.fr.html,Mont Saint Michel,Au p'tit Mont,9.4,"5 Route de Saint-Gilles, 50170 Ardevon, France","L'établissement Au p'tit Mont est situé à Ardevon, à 6 km du Mont-Saint-Michel et à 41 km de Saint-Malo. Vous y bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.

Ses chambres comportent une bouilloire et une salle de bains privative pourvue d'une douche ou d'une baignoire.

Des spécialités locales préparées à base de produits locaux peuvent être cuisinées tous les soirs sur demande.

Cette chambre d'hôtes assure un service de location de voitures. La région est par ailleurs prisée des amateurs de vélo. L'Au p'tit Mont se trouve à 30 km de Cancale et à 44 km de Dinard. Enfin, l'aéroport de Dinard-Bretagne, le plus proche, est implanté à 45 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",5035351,48.6359541,-1.51146,2025-10-06,5.3,14.264285714285714,48.59122,-1.46614
